CLUSTER,R,TOKEN,ROC_AUC
1,0.12893083033311067,manipulation,0.5245589374849071
1,0.12552635677817045,covert,0.5245589374849071
1,0.12439536235482017,retrieval,0.5245589374849071
1,0.1214522730473202,execution,0.5245589374849071
1,0.1198291967694861,vision,0.5245589374849071
1,0.11837345514637655,representation,0.5245589374849071
1,0.11624524583335365,spatial_attention,0.5245589374849071
1,0.1154643965597733,attention,0.5245589374849071
1,0.11491715291481,reaction_time,0.5245589374849071
1,0.11234534828213943,visual_attention,0.5245589374849071
1,0.10814839289594262,familiarity,0.5245589374849071
1,0.1074077048830568,memory,0.5245589374849071
1,0.10730851256960712,strategy,0.5245589374849071
1,0.10468931708878797,eye,0.5245589374849071
1,0.10461230391192658,rehearsal,0.5245589374849071
1,0.10328745049716656,goal,0.5245589374849071
1,0.10261953402833716,word,0.5245589374849071
1,0.102355645619978,grasping,0.5245589374849071
1,0.10182330579118527,action,0.5245589374849071
1,0.10109886723303396,remembering,0.5245589374849071
1,0.10057674608849304,cognitive_process,0.5245589374849071
1,0.10048709937806018,visual_imagery,0.5245589374849071
1,0.09769452895101748,recognition,0.5245589374849071
1,0.09726671424488001,reading,0.5245589374849071
2,0.25432266613323146,speech,0.5163908462042373
2,0.2396360665484,hearing,0.5163908462042373
2,0.2338709173250619,listening,0.5163908462042373
2,0.22392895906234334,speech_perception,0.5163908462042373
2,0.2195151306303372,speech_processing,0.5163908462042373
2,0.17437390954378862,language,0.5163908462042373
2,0.17289173604598734,tone,0.5163908462042373
2,0.16566091070145225,music,0.5163908462042373
2,0.16162484784371314,passive_listening,0.5163908462042373
2,0.16085484574586065,syllable,0.5163908462042373
2,0.15695713518014495,language_processing,0.5163908462042373
2,0.15607511652396674,speech_production,0.5163908462042373
2,0.15319020196945995,auditory_perception,0.5163908462042373
2,0.15294010794050156,melody,0.5163908462042373
2,0.1432711179418446,prosody,0.5163908462042373
2,0.13636137912318685,intonation,0.5163908462042373
2,0.12846640371988605,pitch_discrimination,0.5163908462042373
2,0.12824981416174394,audition,0.5163908462042373
2,0.12310739159506758,language_comprehension,0.5163908462042373
2,0.11620870062102227,articulation,0.5163908462042373
2,0.11377876853215338,word,0.5163908462042373
2,0.11307659946248255,semantic_processing,0.5163908462042373
2,0.11253232520334357,phonetics,0.5163908462042373
2,0.11039910767239784,syntax,0.5163908462042373
2,0.10798410288056487,semantics,0.5163908462042373
3,0.20093267282419394,memory,0.5086564711633762
3,0.17505188899075005,episodic_memory,0.5086564711633762
3,0.17343916475640433,declarative_memory,0.5086564711633762
3,0.1623303123228169,recognition_memory,0.5086564711633762
3,0.15900227221444227,emotion,0.5086564711633762
3,0.1587164312563153,remembering,0.5086564711633762
3,0.15288005800038554,fear,0.5086564711633762
3,0.14380073059161882,recognition,0.5086564711633762
3,0.14343849609504208,emotional_memory,0.5086564711633762
3,0.13998238375261612,encoding,0.5086564711633762
3,0.13749514625299447,retrieval,0.5086564711633762
3,0.13640175708152766,valence,0.5086564711633762
3,0.1334985637583814,facial_expression,0.5086564711633762
3,0.13206766728637634,picture,0.5086564711633762
3,0.1317778454016006,recall,0.5086564711633762
3,0.12697871267482008,autobiographical_memory,0.5086564711633762
3,0.12560366093288927,memory_process,0.5086564711633762
3,0.12493954255561505,face,0.5086564711633762
3,0.1217126503514424,source_memory,0.5086564711633762
3,0.12081520346154585,episodic_simulation,0.5086564711633762
3,0.12036343848075072,arousal,0.5086564711633762
3,0.11948213869175076,encoding_task,0.5086564711633762
4,0.18469266195624492,reward,0.5128815098681512
4,0.15566430347299234,anticipation,0.5128815098681512
4,0.14238295736218504,reward_processing,0.5128815098681512
4,0.1343379287695998,arousal,0.5128815098681512
4,0.13264075661014518,decision_making,0.5128815098681512
4,0.12786664352400384,reward_anticipation,0.5128815098681512
4,0.11869212364432775,valence,0.5128815098681512
4,0.11473946370573072,expectancy,0.5128815098681512
4,0.11291994157400664,salience,0.5128815098681512
4,0.11120827089235374,monitoring,0.5128815098681512
4,0.09483978037055406,monetary_incentive_delay_task,0.5128815098681512
4,0.09260778373615272,pain,0.5128815098681512
4,0.08843249513093852,decision,0.5128815098681512
4,0.0877919853595946,feedback,0.5128815098681512
4,0.0871688445238191,error_detection,0.5128815098681512
4,0.08618736971271562,instrumental_conditioning,0.5128815098681512
4,0.0861351396017998,emotion,0.5128815098681512
4,0.08432747230386567,cognitive_control,0.5128815098681512
4,0.08360709614152836,reward_learning,0.5128815098681512
4,0.0834098803992049,reinforcement_learning,0.5128815098681512
4,0.08324699262776764,context,0.5128815098681512
